customer_id,channel,send_time,message,reasoning,chat_log,issue_status
115975,scheduling_phone_call,2025-06-27T19:38:52.060843Z,We understand your concern about technical issue. Let’s resolve this quickly over a call.,"Based on negative sentiment and support topic 'technical issue', scheduling_phone_call is best.","Customer: .@ChipotleTweets app doesn’t work anymore in the 6ix. Lame.
Support_agent: @115975 We shut it off for our Boorito promotion, but it'll be back on tomorrow. My apologies for any frustration. -Becky",escalated
115976,twitter_dm_reply,2025-06-27T19:41:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @ChipotleTweets aye can i do double meat for my boorito and still only pay $3?
Support_agent: @115976 If it fits comfortably inside your meal, it'll be $3. -Becky",pending customer reply
115977,twitter_dm_reply,2025-06-27T19:47:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @ChipotleTweets Woohoo! I'm gonna be first in line. 😄
Support_agent: @115977 Yeah, buddy! Send us a pic, for sure. -Becky",pending customer reply
115978,scheduling_phone_call,2025-06-27T19:32:52.060843Z,We understand your concern about other. Let’s resolve this quickly over a call.,"Based on negative sentiment and support topic 'other', scheduling_phone_call is best.","Customer: @ChipotleTweets No costume, Becky. No one wanted to be Shrek with me. Tis a sad, sad Tuesday☹️
Support_agent: @115978 Sad, indeed. I still think you should come in! -Becky",escalated
115979,twitter_dm_reply,2025-06-27T19:47:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: When you go to @ChipotleTweets dressed as a soccer player and don't get 3$ burritos
Support_agent: @115979 That shouldn't be happening. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky",pending customer reply
115980,twitter_dm_reply,2025-06-27T19:48:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @ChipotleTweets Pray for me Becky
Support_agent: @115980 🙏 -Becky",pending customer reply
115981,twitter_dm_reply,2025-06-27T19:32:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: I think my family hates me! They made me get @ChipotleTweets on Halloween! #3dollarburrito
Support_agent: @115981 See I think that means your family loves you. -Becky",pending customer reply
115982,twitter_dm_reply,2025-06-27T19:50:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: i just walked into @ChipotleTweets wearing my mermaid man costume to get a $3 burrito &amp; I’ve never felt more alive
Support_agent: @115982 That sounds so epic. -Becky",pending customer reply
115983,twitter_dm_reply,2025-06-27T19:31:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: If you don't pull out that old costume and get a $3 burrito from @ChipotleTweets you are crazy.
Support_agent: @115983 Agreed. -Becky",pending customer reply
115984,twitter_dm_reply,2025-06-27T19:29:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Looking to get a @ChipotleTweets burrito for $3 🌯💀 https://t.co/6xGry0hKUC
Support_agent: @115984 Nicely done! Your makeup is on point, my friend. -Becky",pending customer reply
115985,twitter_dm_reply,2025-06-27T19:34:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: A burrito bowl from @ChipotleTweets for just $3...heck yes!! From now till close go in w/ your Halloween costume and get the deal. #12News https://t.co/3LgsDiLruM
Support_agent: @115985 Thanks for the shout out, and thanks for stopping by! -Becky",pending customer reply
115986,scheduling_phone_call,2025-06-27T19:42:52.060843Z,We understand your concern about other. Let’s resolve this quickly over a call.,"Based on negative sentiment and support topic 'other', scheduling_phone_call is best.","Customer: @ChipotleTweets Just got ghosted by Chipotle :( Went in at 3pm and was told we had to wait another hour for #BOOritos! UnBOOlievable.
Support_agent: @115986 That's definitely unBOOlievable. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky",escalated
115987,twitter_dm_reply,2025-06-27T19:42:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @ChipotleTweets is extra meat, guac, and queso included in the boorito?
Support_agent: @115987 As long as it fits comfortably inside your meal, it's $3. -Becky",pending customer reply
115988,twitter_dm_reply,2025-06-27T19:32:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VerizonSupport no! it just says amount due $27.04
Support_agent: @115988 Can you please follow and DM us. 
^ACM",pending customer reply
115989,scheduling_phone_call,2025-06-27T19:47:52.060843Z,We understand your concern about other. Let’s resolve this quickly over a call.,"Based on negative sentiment and support topic 'other', scheduling_phone_call is best.","Customer: @VerizonSupport ever since I upgraded to Ulimited Data, my LTE speeds are TERRIBLE 😡 Is there a fix?!
Support_agent: @115989 We'll refer this to our wireless colleagues @115990 since we handle Fios and DSL accounts. They will be in touch. 
^HSB",escalated
115991,twitter_dm_reply,2025-06-27T19:44:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @verizonsupport why tf does my internet keep going down this is bullshit
Support_agent: @115991 We can help right here. Follow and DM us.
^JAY",pending customer reply
115992,twitter_dm_reply,2025-06-27T19:40:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115993 @AskPayPal “If I don’t provide the required information by 15 Feb 1970” https://t.co/zTVGb15FH6
Support_agent: @115992 Hello! Thank you for reaching out to us. Send us a DM for further assistance. ^ML",pending customer reply
115995,twitter_dm_reply,2025-06-27T19:42:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115996 can you please help me recovering my hard earned money i lost in a cyber crime on @115993 . PayPal case ID is PP-006-234-348-863
Support_agent: @115995 Hi there! Please send me a DM! ^RA",pending customer reply
115997,scheduling_phone_call,2025-06-27T19:49:52.060843Z,We understand your concern about delivery issue. Let’s resolve this quickly over a call.,"Based on neutral sentiment and support topic 'delivery issue', scheduling_phone_call is best.","Customer: @AskPayPal Hello, I'd like to add tracking info to my invoice but the ""Add tracking info"" link always lead to blank page. Please help.
Support_agent: @115997 I've just responded to your DM, please check your inbox at your earliest convenience. Thank you for your patience! ^KT",pending customer reply
115998,scheduling_phone_call,2025-06-27T19:44:52.060843Z,We understand your concern about other. Let’s resolve this quickly over a call.,"Based on negative sentiment and support topic 'other', scheduling_phone_call is best.","Customer: @115993 are you kidding me with this customer service! It’s terrible.
Support_agent: @115998 Hi there, we've replied to your DM! ^RA",escalated
115999,twitter_dm_reply,2025-06-27T19:42:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AskPayPal I set up a paypal account before i was 18. Fair play, my bad. Was wondering if i could shut down the account so i can restart it now im 18?
Support_agent: @115999 Sadly we cannot close this account until you are 18, but we can close this account once you are 18 and you can op... https://t.co/hIEXXEzY1f",pending customer reply
116000,twitter_dm_reply,2025-06-27T19:33:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AskPayPal Been locked out of my account for 2 hrs. 2 different agents have “reset my account for me” &amp; still no dice as soon as they get off phone
Support_agent: @116000 I am sorry to hear about this trouble with accessing your account. Please send me a DM and I can help you further. ^GA",pending customer reply
116001,twitter_dm_reply,2025-06-27T19:32:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AskPlayStation can you dm me I have a question
Support_agent: @116001 Glad to help! We have sent you a DM looking forward help you?",pending customer reply
116002,twitter_dm_reply,2025-06-27T19:37:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AskPlayStation but out of the games the buttons work solutions?
Support_agent: @116002 Hi there, Sorry to hear that, Are you getting an error message or an error code, Let us know more details please?",pending customer reply
